Date,Close
2000-08-30,88.49999904632568
2000-08-31,88.49999904632568
2000-09-01,88.89999985694885
2000-09-05,90.6000018119812
2000-09-06,90.14999866485596
2000-09-07,90.6000018119812
2000-09-08,91.20000004768372
2000-09-11,91.29999876022339
2000-09-12,92.84999966621399
2000-09-13,92.75000095367432
2000-09-14,92.5499975681305
2000-09-15,92.00000166893005
2000-09-18,91.8500006198883
2000-09-19,92.1500027179718
2000-09-20,90.14999866485596
2000-09-21,92.5499975681305
2000-09-22,91.94999933242798
2000-09-25,92.69999861717224
2000-09-26,91.64999723434448
2000-09-27,91.25000238418579
2000-09-28,91.10000133514404
2000-09-29,91.54999852180481
2000-10-02,89.49999809265137
2000-10-03,89.85000252723694
2000-10-04,89.64999914169312
2000-10-05,90.9500002861023
2000-10-06,90.45000076293945
2000-10-09,89.24999833106995
2000-10-10,90.24999737739563
2000-10-11,89.85000252723694
2000-10-12,87.94999718666077
2000-10-13,88.95000219345093
2000-10-16,89.14999961853027
2000-10-17,88.05000185966492
2000-10-18,87.00000047683716
2000-10-19,87.09999918937683
2000-10-20,86.00000143051147
2000-10-23,86.54999732971191
2000-10-24,86.2500011920929
2000-10-25,85.04999876022339
2000-10-26,82.89999961853027
2000-10-27,84.14999842643738
2000-10-30,84.24999713897705
2000-10-31,84.64999794960022
2000-11-01,83.30000042915344
2000-11-02,83.60000252723694
2000-11-03,83.60000252723694
2000-11-06,82.4999988079071
2000-11-07,82.8499972820282
2000-11-08,83.45000147819519
2000-11-09,83.79999995231628
2000-11-10,83.64999890327454
2000-11-13,81.90000057220459
2000-11-14,82.59999752044678
2000-11-15,82.59999752044678
2000-11-16,81.84999823570251
2000-11-17,82.20000267028809
2000-11-20,82.20000267028809
2000-11-21,82.89999961853027
2000-11-22,81.95000290870667
2000-11-27,84.64999794960022
2000-11-28,86.10000014305115
2000-11-29,85.19999980926514
2000-11-30,84.10000205039978
2000-12-01,85.9499990940094
2000-12-04,86.04999780654907
2000-12-05,86.90000176429749
2000-12-06,87.69999742507935
2000-12-07,87.8499984741211
2000-12-08,88.7499988079071
2000-12-11,88.95000219345093
2000-12-12,88.34999799728394
2000-12-13,88.05000185966492
2000-12-14,88.89999985694885
2000-12-15,87.25000023841858
2000-12-18,87.44999766349792
2000-12-19,87.40000128746033
2000-12-20,86.2999975681305
2000-12-21,85.6000006198883
2000-12-22,86.00000143051147
2000-12-26,86.34999990463257
2000-12-27,84.75000262260437
2000-12-28,85.25000214576721
2000-12-29,84.64999794960022
2001-01-02,81.80000185966492
2001-01-03,82.34999775886536
2001-01-04,81.49999976158142
2001-01-05,83.20000171661377
2001-01-08,83.30000042915344
2001-01-09,82.99999833106995
2001-01-10,83.09999704360962
2001-01-11,83.24999809265137
2001-01-12,84.45000052452087
2001-01-16,82.4999988079071
2001-01-17,83.1499993801117
2001-01-18,86.69999837875366
2001-01-19,85.29999852180481
2001-01-22,84.95000004768372
2001-01-23,85.10000109672546
2001-01-24,83.99999737739563
2001-01-25,83.89999866485596
2001-01-26,83.89999866485596
2001-01-29,83.35000276565552
2001-01-30,84.0499997138977
2001-01-31,84.85000133514404
2001-02-01,85.00000238418579
2001-02-02,84.3999981880188
2001-02-05,82.95000195503235
2001-02-06,83.09999704360962
2001-02-07,82.95000195503235
2001-02-08,82.95000195503235
2001-02-09,81.99999928474426
2001-02-12,81.74999952316284
2001-02-13,82.4500024318695
2001-02-14,82.15000033378601
2001-02-15,82.70000219345093
2001-02-16,82.4999988079071
2001-02-20,81.90000057220459
2001-02-21,80.09999990463257
2001-02-22,80.09999990463257
2001-02-23,79.54999804496765
2001-02-26,80.40000200271606
2001-02-27,80.09999990463257
2001-02-28,81.00000023841858
2001-03-01,82.09999799728394
2001-03-02,82.4500024318695
2001-03-05,83.35000276565552
2001-03-06,84.3999981880188
2001-03-07,83.39999914169312
2001-03-08,82.09999799728394
2001-03-09,82.59999752044678
2001-03-12,82.09999799728394
2001-03-13,81.15000128746033
2001-03-14,80.40000200271606
2001-03-15,80.25000095367432
2001-03-16,78.35000157356262
2001-03-19,79.10000085830688
2001-03-20,79.40000295639038
2001-03-21,78.54999899864197
2001-03-22,77.85000205039978
2001-03-23,78.04999947547913
2001-03-26,77.70000100135803
2001-03-27,78.60000133514404
2001-03-28,76.74999833106995
2001-03-29,76.95000171661377
2001-03-30,75.84999799728394
2001-04-02,75.49999952316284
2001-04-03,76.09999775886536
2001-04-04,76.09999775886536
2001-04-05,76.39999985694885
2001-04-06,74.59999918937683
2001-04-09,75.59999823570251
2001-04-10,76.49999856948853
2001-04-11,76.2000024318695
2001-04-12,76.39999985694885
2001-04-16,76.49999856948853
2001-04-17,76.15000009536743
2001-04-18,78.29999923706055
2001-04-19,77.10000276565552
2001-04-20,77.35000252723694
2001-04-23,75.70000290870667
2001-04-24,76.05000138282776
2001-04-25,76.30000114440918
2001-04-26,75.80000162124634
2001-04-27,75.90000033378601
2001-04-30,76.64999961853027
2001-05-01,77.39999890327454
2001-05-02,78.60000133514404
2001-05-03,78.25000286102295
2001-05-04,77.49999761581421
2001-05-07,77.64999866485596
2001-05-08,76.05000138282776
2001-05-09,75.44999718666077
2001-05-10,75.05000233650208
2001-05-11,75.55000185966492
2001-05-14,74.6999979019165
2001-05-15,74.75000023841858
2001-05-16,74.84999895095825
2001-05-17,76.09999775886536
2001-05-18,78.04999947547913
2001-05-21,79.50000166893005
2001-05-22,78.39999794960022
2001-05-23,78.39999794960022
2001-05-24,78.75000238418579
2001-05-25,78.60000133514404
2001-05-29,76.09999775886536
2001-05-30,75.74999928474426
2001-05-31,75.19999742507935
2001-06-01,74.75000023841858
2001-06-04,74.75000023841858
2001-06-05,75.70000290870667
2001-06-06,74.94999766349792
2001-06-07,74.6500015258789
2001-06-08,72.75000214576721
2001-06-11,72.89999723434448
2001-06-12,72.54999876022339
2001-06-13,72.14999794960022
2001-06-14,72.45000004768372
2001-06-15,71.64999842643738
2001-06-18,71.74999713897705
2001-06-19,72.29999899864197
2001-06-20,71.29999995231628
2001-06-21,71.95000052452087
2001-06-22,71.29999995231628
2001-06-25,71.24999761581421
2001-06-26,71.60000205039978
2001-06-27,72.29999899864197
2001-06-28,70.80000042915344
2001-06-29,70.45000195503235
2001-07-02,71.20000123977661
2001-07-03,70.55000066757202
2001-07-05,69.80000138282776
2001-07-06,70.3499972820282
2001-07-09,70.14999985694885
2001-07-10,70.99999785423279
2001-07-11,70.59999704360962
2001-07-12,69.80000138282776
2001-07-13,69.9999988079071
2001-07-16,70.20000219345093
2001-07-17,71.24999761581421
2001-07-18,69.9999988079071
2001-07-19,68.90000104904175
2001-07-20,69.40000057220459
2001-07-23,68.15000176429749
2001-07-24,68.04999709129333
2001-07-25,68.19999814033508
2001-07-26,68.00000071525574
2001-07-27,67.40000247955322
2001-07-30,67.40000247955322
2001-07-31,67.79999732971191
2001-08-01,68.30000281333923
2001-08-02,67.75000095367432
2001-08-03,67.29999780654907
2001-08-06,66.69999957084656
2001-08-07,66.50000214576721
2001-08-08,65.75000286102295
2001-08-09,66.39999747276306
2001-08-10,65.85000157356262
2001-08-13,65.39999842643738
2001-08-14,66.20000004768372
2001-08-15,65.6000018119812
2001-08-16,66.44999980926514
2001-08-17,68.4000015258789
2001-08-20,67.44999885559082
2001-08-21,67.00000166893005
2001-08-22,67.5499975681305
2001-08-23,68.34999918937683
2001-08-24,68.19999814033508
2001-08-27,69.40000057220459
2001-08-28,68.90000104904175
2001-08-29,69.45000290870667
2001-08-30,68.09999942779541
2001-08-31,67.84999966621399
2001-09-04,67.29999780654907
2001-09-05,67.10000038146973
2001-09-06,66.00000262260437
2001-09-07,65.20000100135803
2001-09-10,65.14999866485596
2001-09-11,65.49999713897705
2001-09-14,65.70000052452087
2001-09-17,65.04999995231628
2001-09-18,65.04999995231628
2001-09-19,64.85000252723694
2001-09-20,64.74999785423279
2001-09-21,65.70000052452087
2001-09-24,65.2999997138977
2001-09-25,64.74999785423279
2001-09-26,65.35000205039978
2001-09-27,64.99999761581421
2001-09-28,64.60000276565552
2001-10-01,64.45000171661377
2001-10-02,64.3999993801117
2001-10-03,63.599997758865356
2001-10-04,63.89999985694885
2001-10-05,63.499999046325684
2001-10-08,63.70000243186951
2001-10-09,63.55000138282776
2001-10-10,63.450002670288086
2001-10-11,63.80000114440918
2001-10-12,63.55000138282776
2001-10-15,63.450002670288086
2001-10-16,63.95000219345093
2001-10-17,63.499999046325684
2001-10-18,62.800002098083496
2001-10-19,62.05000281333923
2001-10-22,62.09999918937683
2001-10-23,62.550002336502075
2001-10-24,61.799997091293335
2001-10-25,62.09999918937683
2001-10-26,63.05000185966492
2001-10-29,62.849998474121094
2001-10-30,63.40000033378601
2001-10-31,62.199997901916504
2001-11-01,61.799997091293335
2001-11-02,61.15000247955322
2001-11-05,61.400002241134644
